sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weighingms,outofstock,quantity
3016,Personal Care,Dettol Hand Sanitizer,1.00,5.00,6,0.95,200,f,200
3017,Personal Care,Dabur Amla Hair Oil,0.88,0.00,2,0.88,180,f,180
3018,Personal Care,Dettol Original Liquid Handwash,0.89,4.00,6,0.85,200,f,200
3019,Personal Care,L'Oreal Paris Total Repair 5 Conditioner,1.99,0.00,6,1.99,192,f,180
3020,Personal Care,Patanjali Saundarya Aloe Vera Gel,0.90,0.00,5,0.90,150,f,150
3021,Personal Care,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,1.95,10.00,4,1.74,180,f,180
3022,Personal Care,Clean & Clear Pimple Clearing Face Wash,1.30,10.00,2,1.17,80,f,80
3023,Personal Care,Himalaya Anti Dandruff Shampoo,1.40,8.00,2,1.28,200,f,200
3024,Personal Care,Stayfree Secure Dry Cover Regular Sanitary Pad With Wings,0.30,3.00,6,0.29,406,f,7
3025,Personal Care,Savlon Moisture Shield Hand Wash,0.99,4.00,6,0.95,750,f,750
3026,Personal Care,Dove Intense Repair Conditioner,1.90,14.00,6,1.62,175,f,80
3027,Personal Care,Dabur Gulabari Rose Glow Face Cleanse,0.75,5.00,4,0.71,100,f,100
3028,Personal Care,Parachute Jasmine Hair Oil,0.82,9.00,6,0.74,190,f,190
3029,Personal Care,Johnson's Baby Skincare Wipes,0.79,6.00,6,0.74,1160,f,20
3030,Personal Care,Dettol Skincare Liquid Hand Wash,0.79,0.00,6,0.79,200,f,200
3031,Personal Care,Old Spice Original Lather Shaving Cream,0.75,9.00,6,0.68,70,f,70
3032,Personal Care,Veet Hair Removal Cream Dry Skin,1.35,5.00,5,1.28,50,f,50
3033,Personal Care,L'Oreal Paris Total Repair 5 Shampoo,2.65,0.00,2,2.65,396,f,360
3034,Personal Care,Fiama Menthol & Magnolia Cooling Gel Bar Soap,1.60,11.00,6,1.41,375,f,375
3035,Personal Care,Nivea Lip Balm Original Care for 24h Moisture with Shea Butter & Natural Oils,1.40,15.00,6,1.19,5,f,4
3036,Personal Care,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Soft,0.99,0.00,3,0.99,232,f,4
3037,Personal Care,Neutrogena Ultra Sheer Dry Touch SPF 50+ Sunblock Sunscreen Lotion,2.50,10.00,3,2.25,30,f,30
3038,Personal Care,Clinic Plus Strong & Long Health Shampoo,4.99,10.00,3,4.49,650,f,650
3039,Personal Care,Johnson's Baby No More Tears Baby Shampoo,0.98,0.00,5,0.98,100,f,100
3011,Personal Care,Gillette Sensitive Shaving Foam,2.25,6.00,4,2.10,418,f,418
3040,Personal Care,Colgate Zig Zag Toothbrush,1.20,0.00,3,1.20,348,f,6
3041,Personal Care,Savlon Moisture Shield Germ Protection Handwash Refill (Buy 1 Get 1 Free),1.89,0.00,6,1.89,1500,f,1500
3042,Personal Care,Colgate Sensitive Everyday Protection Anticavity Toothpaste,0.75,0.00,6,0.75,40,f,40
3043,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,3.30,2.00,6,3.23,30,f,30
3044,Personal Care,Garnier Colour Naturals Hair Colour - 1 Natural Black,0.80,0.00,1,0.80,60,f,60
3045,Personal Care,Axe Pulse Men's Deodorant,2.10,0.00,6,2.10,150,f,150
3046,Personal Care,Colgate Zigzag Charcoal Soft Bristle Toothbrush - 4 Pcs,0.99,0.00,6,0.99,232,f,4
3047,Personal Care,Whisper Ultra Clean Wings XL+  Pouch,4.49,7.00,6,4.15,44,f,44
3048,Personal Care,Whisper Choice Regular Sanitary Pads,0.90,0.00,6,0.90,1160,f,20
3049,Personal Care,Axe Dark Temptation Men's Deodorant,2.10,7.00,5,1.94,150,f,150
3050,Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,1.50,0.00,4,1.50,180,f,180
3051,Personal Care,Clinic Plus Strength & Shine Shampoo With Egg Protein ,1.05,0.00,2,1.05,175,f,175
3052,Personal Care,Engage M1 Perfume Spray for Men ,2.10,7.00,6,1.94,120,f,120
3053,Personal Care,Tresemme Keratin Smooth Conditioner,3.80,0.00,3,3.80,340,f,340
3054,Personal Care,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",1.80,0.00,1,1.80,100,f,100
3055,Personal Care,Origami Aloe Vera Wipes,0.75,13.00,4,0.65,25,f,25
3056,Personal Care,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",1.95,10.00,6,1.74,150,f,150
3057,Personal Care,Gellette Presto Ready Shaver,0.20,0.00,1,0.20,58,f,1
3058,Personal Care,Colgate Max Fresh Plax Mouthwash - Fresh Mint,1.50,20.00,5,1.20,250,f,250
3059,Personal Care,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,0.99,0.00,6,0.99,232,f,4
3060,Personal Care,Godrej Protekt,0.99,0.00,3,0.99,750,f,750
3061,Personal Care,Colgate Total Charcoal Anticavity Toothpaste,1.10,10.00,3,0.99,120,f,120
3062,Personal Care,Colgate Kids 0-2 Extra Soft Tooth Brush,0.30,16.00,6,0.25,58,f,1
3063,Personal Care,Gillete Mach3 ,2.60,10.00,6,2.34,116,f,2
3064,Personal Care,Maybelline New York Colossal Kajal Black,1.49,0.00,2,1.49,0,f,0
3065,Personal Care,Godrej Cinthol Lime Talc,0.55,0.00,3,0.55,100,f,100
3066,Personal Care,Hamam Soap Bar Neem Tulsi and Aloe Vera,0.58,0.00,6,0.58,150,f,150
3067,Personal Care,"Godrej Expert Rich Crème, Burgundy",0.33,0.00,6,0.33,20,f,20
3068,Personal Care,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,1.20,10.00,4,1.08,232,f,4
3069,Personal Care,Nivea Creme All Season Multi-Purpose Cream ,1.75,10.00,4,1.57,100,f,100
3070,Personal Care,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,0.99,0.00,1,0.99,232,f,4
3071,Personal Care,Mamaearth 100% Natural Berry Blast Kids Toothpaste,1.49,10.00,4,1.34,50,f,50
3072,Personal Care,HImalaya Gentle Baby Wipes,2.00,10.00,3,1.80,72,f,72
3073,Personal Care,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,3.40,12.00,6,2.98,28,f,28
3074,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 1 Black",6.20,0.00,1,6.20,172,f,172
3075,Personal Care,Fem Fairness Naturals Saffron Skin Bleach,0.85,15.00,4,0.72,64,f,64
3076,Personal Care,Engage Woman Blush Body Deo Spray,1.95,10.00,5,1.74,150,f,150
3077,Personal Care,Dove Pink Rosa Beauty Bathinhg Bar,0.60,0.00,6,0.60,100,f,100
3078,Personal Care,Sebamed Cleansing Bar,0.99,10.00,4,0.89,100,f,100
3079,Personal Care,Pampers Premium Care Pants - Large,10.99,18.00,2,8.99,44,f,44
3080,Personal Care,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,1.99,20.00,2,1.59,150,f,150
3081,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",6.20,0.00,6,6.20,172,f,172
3082,Personal Care,Patanjali Kesh Kanti Natural Hair Cleanser,0.75,9.00,4,0.68,200,f,200
3083,Personal Care,Godrej No.1 Bathing Soap – Lime & Aloe Vera,1.49,0.00,6,1.49,600,f,600
3084,Personal Care,Pantene Advanced Control Hair Fall Solution Shampoo,1.20,6.00,5,1.12,180,f,180
3085,Personal Care,Veet Full Body Waxing Kit For Dry Skin,2.35,7.00,6,2.18,1160,f,20
3086,Personal Care,Johnson's Baby Skincare Wipes,2.45,9.00,6,2.21,72,f,72
3087,Personal Care,Gillette Lemon Lime Shaving Foam,1.99,11.00,4,1.77,196,f,196
3088,Personal Care,Old Spice After Shave Lotion Musk,2.15,6.00,3,2.00,100,f,100
3089,Personal Care,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,3.15,0.00,4,3.15,30,f,30
3090,Personal Care,Himalaya Baby Powder,0.80,8.00,4,0.73,100,f,100
3091,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,2.25,20.00,4,1.80,250,f,250
3092,Personal Care,Whisper Ultra Clean XL Plus Sanitary Pad,1.75,0.00,5,1.75,870,f,15
3093,Personal Care,Johnson's Baby Powder,1.43,0.00,6,1.43,200,f,200
3094,Personal Care,Dove Cream Beauty Bathing Bar,2.35,9.00,6,2.12,125,f,125
3095,Personal Care,Patanjali Kesh Kanti Shikakai Hair Cleanser,0.95,0.00,4,0.95,200,f,200
3096,Personal Care,L'Oreal Paris Color Protect Conditioner,1.99,0.00,3,1.99,192,f,192
3097,Personal Care,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,1.99,4.00,5,1.91,250,f,250
3098,Personal Care,L'Oreal 6 Oil Nourish Conditioner,1.35,0.00,1,1.35,192,f,192
3099,Personal Care,Godrej Easy Natural Black Hair Colour,0.25,0.00,5,0.25,20,f,20
3100,Personal Care,Dabur Gulabari Rose Water Daily Glow,0.80,6.00,2,0.75,250,f,250
3101,Personal Care,Himalaya Purifying Neem Face Wash,1.70,10.00,6,1.53,150,f,150
3102,Personal Care,Fem Fairness Naturals Gold Skin Bleach,0.65,9.00,3,0.59,24,f,24
3103,Personal Care,Whisper Choice Ultra XL Sanitary Pad,1.33,2.00,5,1.30,1160,f,20
3104,Personal Care,Dove Dandruff Care Shampoo,1.58,6.00,5,1.47,180,f,180
3105,Personal Care,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,2.85,0.00,5,2.85,340,f,240
3106,Personal Care,L'Oreal Casting Creme Ebony Black Hair Color,5.50,0.00,6,5.50,159,f,87
3107,Personal Care,Mamaearth Onion Hair Oil,3.99,10.00,6,3.59,150,f,150
3108,Personal Care,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),5.50,0.00,4,5.50,159,f,159
3109,Personal Care,Palmolive Naturals Sea Minerals Liquid Hand Wash,0.99,10.00,6,0.89,250,f,250
3110,Personal Care,Oral-B Extra Soft Bristles Sensitive ,0.98,0.00,4,0.98,232,f,4
3111,Personal Care,Engage M3 Perfume Spray for Men,2.00,10.00,3,1.80,120,f,120
3112,Personal Care,Mamaearth Deeply Nourishing wash for Babies,1.99,0.00,4,1.99,200,f,200
3113,Personal Care,Dettol Original Soap (B4G1),2.60,5.00,6,2.47,625,f,625
3114,Personal Care,Woodward's Gripe Water,0.75,0.00,6,0.75,200,f,200
3115,Personal Care,"MamyPoko Pants Extra Absorb Diapers, New Born",2.99,6.00,5,2.79,28,f,28
3116,Personal Care,Johnson's Baby Soap,0.70,0.00,6,0.70,100,f,100
3117,Personal Care,Engage M4 Perfume Spray For Men,2.00,10.00,6,1.80,120,f,120
3118,Personal Care,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,0.65,10.00,4,0.58,40,f,40
3119,Personal Care,Dove Hair Fall Rescue Conditioner,1.90,0.00,4,1.90,175,f,175
3120,Personal Care,Himalaya Anti Hair Fall Shampoo,1.30,12.00,2,1.14,200,f,200
3121,Personal Care,Fiama Peach & Avocado Gel Bar,1.76,10.00,3,1.58,375,f,375
3122,Personal Care,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,1.25,0.00,6,1.25,75,f,75
3123,Personal Care,Fiama Fresh Hand Wash,1.50,6.00,3,1.40,400,f,400
3124,Personal Care,Palmolive Black Orchid And Milk Liquid Hand Wash,0.99,10.00,6,0.89,250,f,250
3125,Personal Care,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),1.60,0.00,5,1.60,232,f,4
3126,Personal Care,Gillette Mach 3 Turbo Razor,3.49,6.00,5,3.25,58,f,1
3127,Personal Care,Himalaya Baby Lotion,1.65,12.00,3,1.45,200,f,200
3128,Personal Care,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,3.75,0.00,1,3.75,340,f,180
3129,Personal Care,Sunsilk Lusciously Thick & Long Shampoo,2.49,6.00,6,2.34,340,f,340
3130,Personal Care,Fiama Di Wills Men's Refreshing Pulse Shower Gel,2.25,4.00,3,2.14,250,f,250
3131,Personal Care,Sebamed Anti - Dandruff Shampoo,6.00,10.00,2,5.40,200,f,200
3132,Personal Care,Listerine Cool Mint Mouthwash - Mild Taste,1.50,10.00,6,1.35,250,f,250
3133,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya''s Brown",6.20,0.00,6,6.20,172,f,172
3134,Personal Care,Himalaya Gentle Baby Bath,1.65,9.00,6,1.50,200,f,200
3135,Personal Care,"L''Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",5.50,0.00,4,5.50,160,f,159
3136,Personal Care,L'Oreal Paris Color Protect Shampoo,2.82,0.00,3,2.82,360,f,360
3137,Personal Care,Fiama Di Wills Lemongrass & Jojoba Gel Bar,1.76,10.00,6,1.58,375,f,375
3138,Personal Care,Colgate Plax Peppermint Mouthwash,1.50,20.00,5,1.20,250,f,250
3139,Personal Care,Dove Daily Shine Conditioner,0.90,10.00,1,0.81,80,f,80
3140,Personal Care,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,1.10,0.00,6,1.10,200,f,200
3141,Personal Care,Old Spice Original After Shave Lotion,2.50,0.00,1,2.50,150,f,150
3142,Personal Care,Dove Hair Fall Rescue Shampoo,1.37,10.00,4,1.23,180,f,180
3143,Personal Care,Dettol Clinical Strength Hand Sanitizer Liquid,2.50,10.00,6,2.25,500,f,500
3144,Personal Care,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,3.99,20.00,3,3.19,300,f,300
3145,Personal Care,Comfy Baby Pants XL 12-17 kg,4.29,15.00,1,3.64,24,f,24
3146,Personal Care,Dettol Liquid Handwash With Free Liquid,0.99,0.00,6,0.99,200,f,200
3147,Personal Care,Nivea Body Milk Lotion for Very Dry Skin,3.99,20.00,6,3.19,400,f,400
3148,Personal Care,Lakme Sun Expert,2.25,0.00,6,2.25,60,f,60
3149,Personal Care,Head & shoulders Anti Dandruff Shampoo Cool Menthol,1.70,0.00,6,1.70,180,f,180
3150,Personal Care,Godrej Nupur Henna,0.75,0.00,5,0.75,150,f,120
3151,Personal Care,Johnson's Baby Lotion,1.00,0.00,4,1.00,100,f,100
3152,Personal Care,Himalaya Anti Dandruff Shampoo,1.40,10.00,1,1.26,200,f,200
3153,Personal Care,Maybelline New York Colossal Kajal Super Black,3.00,8.00,3,2.75,0,f,0
3154,Personal Care,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,0.90,10.00,6,0.81,406,f,7
3155,Personal Care,Dove Daily Shine Shampoo,6.45,5.00,3,6.12,650,f,650
3156,Personal Care,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,0.29,0.00,5,0.29,20,f,20
3157,Personal Care,Colgate Sensitive Plus Enamel Toothpaste Tube,1.40,0.00,6,1.40,160,f,160
3158,Personal Care,Colgate Max Fresh Peppermint Toothpaste ,1.82,15.00,6,1.54,300,f,300
3159,Personal Care,Pond's Light Moisturiser,3.09,10.00,6,2.78,250,f,250
3160,Personal Care,Engage Mate For Man Deo Spray,1.95,10.00,5,1.74,150,f,150
3161,Personal Care,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,1.20,0.00,5,1.20,180,f,180
3162,Personal Care,Whisper Choice Regular Wing Sanitary Pad,0.30,0.00,2,0.30,406,f,7
3163,Personal Care,Colgate Slim Soft Charcoal Toothbrush,1.50,18.00,4,1.23,232,f,4
3164,Personal Care,Fiama Scents Juniper & Geranium Body Wash,1.99,6.00,5,1.86,250,f,250
3165,Personal Care,Mamaearth Ubtan Body Lotion,3.99,15.00,4,3.39,400,f,400
3166,Personal Care,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,0.55,0.00,6,0.55,10,f,10
3167,Personal Care,Himalaya Anti-Hair Fall Shampoo,2.30,18.00,1,1.88,400,f,400
3168,Personal Care,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,3.10,15.00,6,2.63,200,f,200
3169,Personal Care,Engage M2 Perfume Spray For Men,2.00,10.00,6,1.80,120,f,120
3170,Personal Care,Listerine Cool Mint Mouthwash - Mild Taste,1.50,10.00,6,1.35,250,f,250
3171,Personal Care,Mamaearth Ubtan Face Scrub Turmeric & Walnut,3.49,10.00,1,3.14,100,f,100
3172,Personal Care,Himalaya Purifying Neem Face Wash Tube,2.70,15.00,6,2.29,300,f,300
3173,Personal Care,Johnson's Baby Top To Toe Bath Body Wash,1.65,0.00,4,1.65,210,f,210
3174,Personal Care,Gillette Mach 3 Start,2.49,0.00,6,2.49,116,f,2
3175,Personal Care,Scalpe Pro Anti dandruff Shampoo 100ml,1.85,0.00,2,1.85,100,f,100
3176,Personal Care,Johnson's Baby Cream,1.50,0.00,6,1.50,100,f,100
3177,Personal Care,Johnson's Baby Soap,1.05,0.00,6,1.05,150,f,150
3178,Personal Care,Himalaya Gentle Baby Shampoo,3.20,17.00,6,2.65,400,f,400
3179,Personal Care,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,5.50,0.00,3,5.50,88,f,87
3180,Personal Care,Engage Rush Deodorant For Men,1.90,11.00,6,1.69,150,f,150
3181,Personal Care,Clean & Clear Foaming Face Wash,1.40,10.00,4,1.26,100,f,100
3182,Personal Care,Dettol Lather Shaving Cream,0.75,5.00,6,0.71,78,f,78
3183,Personal Care,Gillette Classic Regular Pre Shave Foam,1.99,0.00,4,1.99,196,f,196
3184,Personal Care,Dove Daily Shine Conditioner,1.90,0.00,6,1.90,175,f,180
3185,Personal Care,Johnson's Baby Shampoo,1.80,0.00,6,1.80,200,f,200
3186,Personal Care,Park Avenue Beer Shampoo ,1.55,9.00,4,1.40,180,f,180
3187,Personal Care,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,1.20,6.00,6,1.12,180,f,180
3188,Personal Care,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,0.65,10.00,6,0.58,40,f,40
3189,Personal Care,Sunsilk Stunning Black Shine Shampoo,5.55,6.00,6,5.21,650,f,650
3190,Personal Care,Dabur Meswak Toothpaste,1.00,0.00,1,1.00,200,f,200
3191,Personal Care,Patanjali Kesh Kanti Reetha Hair Cleanser,0.85,0.00,5,0.85,200,f,200
3192,Personal Care,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,1.85,8.00,6,1.69,5,f,4
3193,Personal Care,Santoor Total Skin Care Soap With Sandal & Turmeric,1.80,0.00,6,1.80,600,f,600
3194,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",6.20,0.00,1,6.20,172,f,172
3195,Personal Care,Gillette Pre Shave Foam - Classic Regular Skin,2.25,0.00,6,2.25,418,f,418
3196,Personal Care,Fiama Di Wills Shower Gel Patchouli & Macadamia,1.99,10.00,6,1.79,250,f,250
3197,Personal Care,Listerine Fresh Burst Mouthwash,1.40,10.00,4,1.26,250,f,250
3198,Personal Care,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,2.99,17.00,5,2.47,200,f,200
3199,Personal Care,Pantene Hair Fall Control Shampoo,2.40,7.00,2,2.21,340,f,340
3200,Personal Care,Fogg Master - Royal Intense,2.50,0.00,5,2.50,120,f,120
3201,Personal Care,TRESemme Smooth And Shine Conditioner,2.20,0.00,5,2.20,190,f,190
3202,Personal Care,Whisper Ultra Clean XL Plus Sanitary Pad,1.55,0.00,6,1.55,870,f,15
3203,Personal Care,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",0.93,5.00,6,0.88,80,f,80
3204,Personal Care,Nivea Soft Moisturizing Cream,3.10,12.00,1,2.72,200,f,200
3205,Personal Care,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,0.85,0.00,5,0.85,200,f,200
3206,Personal Care,Neutrogena Deep Clean Foaming Cleanser,1.30,11.00,2,1.15,50,f,50
3207,Personal Care,Clean & Clear Morning Energy Berry Face Wash,1.55,6.00,6,1.45,100,f,100
3208,Personal Care,Pampers Premium Care New Baby Pants,3.20,0.00,4,3.20,24,f,24
3209,Personal Care,Vaseline Intensive Care Aloe Fresh,2.25,9.00,6,2.03,200,f,200
3210,Personal Care,L'Oreal Paris Dream Lengths Shampoo,1.49,0.00,6,1.49,192,f,192
3212,Personal Care,Engage Man Rush Deodorant,1.95,9.00,6,1.76,150,f,150
3213,Personal Care,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,2.64,0.00,6,2.64,340,f,340
3214,Personal Care,Whisper Daily Liners Clean and Fresh,1.05,0.00,4,1.05,1160,f,20
3215,Personal Care,Himalaya Men Pimple Clear Neem Face Wash,1.80,9.00,2,1.63,100,f,100
3216,Personal Care,Pantene Adv Hairfall Solution Conditioner Silky Smooth,1.90,0.00,5,1.90,200,f,200
3217,Personal Care,Himalaya Prickly Heat Baby Powder,0.90,10.00,6,0.81,100,f,100
3218,Personal Care,Mamaearth Daily Moisturizing Lotion For Babies,1.99,0.00,6,1.99,200,f,200
3219,Personal Care,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,1.75,0.00,3,1.75,812,f,14
3220,Personal Care,Pampers Premium Care Pants - Medium,10.99,18.00,6,8.99,54,f,54
3221,Personal Care,Fiama Men's Refreshing Pulse Shower Gel,1.99,10.00,6,1.79,250,f,250
3222,Personal Care,Vaseline Original Skin Protecting Jelly,1.25,10.00,6,1.12,100,f,100
3223,Personal Care,Clean & Clear Foaming Face Wash,1.80,10.00,6,1.62,150,f,150
3224,Personal Care,Fiama Lemongrass and Jojoba Shower Gel,2.25,20.00,6,1.80,250,f,250
3225,Personal Care,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),1.80,0.00,1,1.80,174,f,3
3226,Personal Care,Listerine Fresh Burst Mouthwash,2.85,7.00,6,2.63,500,f,500
3227,Personal Care,Veet Full Body Waxing Kit,2.35,7.00,6,2.18,1160,f,20
3228,Personal Care,Listerine Original Mouthwash,0.55,9.00,6,0.50,80,f,80
3229,Personal Care,Santoor Almond Soft With Sandal & Almond Milk,1.80,0.00,2,1.80,625,f,625
3230,Personal Care,Nivea Body Shea Smooth with Shea Butter for Dry Skin,4.25,20.00,5,3.40,400,f,9
3231,Personal Care,Neutrogena Deep Clean Facial Cleanser,1.30,0.00,4,1.30,50,f,50
3232,Personal Care,"L''Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",5.50,0.00,3,5.50,159,f,172
3211,Personal Care,Johnson's Baby Oil,1.15,0.00,4,1.15,100,f,100
3233,Personal Care,Johnson's Baby Powder,2.35,0.00,6,2.35,400,f,400
3234,Personal Care,Bombay Shaving Company Charcoal Face Wash,2.49,0.00,4,2.49,100,f,100
3235,Personal Care,Colgate Kids 2+ Years Extra Soft Toothbrush,0.20,0.00,3,0.20,58,f,1
3236,Personal Care,Veet Hair Removal Cream (Normal Skin),1.35,5.00,6,1.28,50,f,50
3237,Personal Care,Dove Daily Shine Shampoo,2.40,0.00,4,2.40,340,f,340
3238,Personal Care,L'Oreal Anti Hair Fall Conditioner,1.99,0.00,6,1.99,192,f,192
3239,Personal Care,Nivea Body Lotion Aloe Hydration For Normal Skin ,2.75,10.00,6,2.47,200,f,200
3240,Personal Care,Pampers Pants - Large,15.49,45.00,3,8.49,82,f,82
3241,Personal Care,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",1.95,10.00,6,1.74,150,f,150
3242,Personal Care,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,3.75,10.00,6,3.34,340,f,340
3243,Personal Care,Fem Fairness Natural Gold Skin Bleach,0.85,7.00,4,0.79,64,f,64
3244,Personal Care,Engage Deo Frost,1.95,9.00,6,1.76,150,f,150
3245,Personal Care,Stayfree Secure XL Size Sanitary Napkins,1.15,0.00,5,1.15,1160,f,20
3246,Personal Care,Pampers Pants - Medium,6.99,21.00,1,5.49,50,f,50
3247,Personal Care,Pampers Active Baby Diapers New Born Extra Small ,10.99,22.00,3,8.49,72,f,72
3248,Personal Care,"Nivea Creme, All Season Multi-Purpose Cream",1.75,9.00,6,1.58,100,f,100
3249,Personal Care,Woodwards Gripe Water ,0.50,0.00,4,0.50,130,f,130
3250,Personal Care,Clean & Clear Morning Energy Aqua Splash Face Wash,1.45,9.00,5,1.31,100,f,100
3251,Personal Care,Sunsilk Lusciously Thick & Long Shampoo,5.55,6.00,6,5.21,650,f,650
3252,Personal Care,Mamaearth Skin Correct Face Serum,5.99,15.00,1,5.09,30,f,30
3253,Personal Care,Chik Hairfall Prevent Egg Shampoo,1.78,0.00,6,1.78,340,f,340
3254,Personal Care,Pantene Silky Smooth Care Shampoo,2.25,6.00,3,2.10,340,f,340
3255,Personal Care,"Garnier Skin Naturals, Micellar Cleansing Water",1.99,5.00,4,1.89,125,f,125
3256,Personal Care,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,1.99,0.00,1,1.99,150,f,150
3257,Personal Care,Pampers All Round Protection Pants - Medium,6.99,17.00,6,5.75,50,f,50
3258,Personal Care,Set Wet Deodrant Charm Avatar,1.99,0.00,1,1.99,150,f,150
3259,Personal Care,Nupur Heena Mehandi,1.99,0.00,6,1.99,500,f,500
3260,Personal Care,Head & Shoulders 2-in-1 Active Protect Shampoo,3.75,9.00,6,3.38,340,f,340
3261,Personal Care,Gillette Mach 3 Turbo Cartridges,6.49,10.00,6,5.78,232,f,4
3262,Personal Care,TRESemme Smooth And Shine Conditioner,2.10,13.00,1,1.82,190,f,190
3263,Personal Care,Bombay Shaving Company Sensitive Cartridges,3.75,0.00,2,3.75,116,f,2
3264,Personal Care,Himalaya Baby Lotion,3.00,12.00,1,2.64,400,f,400
3265,Personal Care,Old Spice Lime Lather Shaving Cream,0.75,0.00,6,0.75,70,f,70
3266,Personal Care,Colgate Sensitive Plus Anticavity Toothpaste ,1.40,10.00,6,1.26,70,f,70
3267,Personal Care,Colgate Toothpaste For Kids Motu Oatlu,0.93,0.00,6,0.93,80,f,80
3268,Personal Care,Pantene Total Damage Care Shampoo,1.20,0.00,6,1.20,180,f,180
3269,Personal Care,Himalaya Moisturising Aloe Vera Facial Wipes,1.00,10.00,6,0.90,25,f,25
3270,Personal Care,Savlon Moisture Shield Hand Wash,0.69,0.00,5,0.69,200,f,200
3271,Personal Care,Pampers Active Baby Diapers New Born Extra Small,3.60,10.00,6,3.24,24,f,24
3272,Personal Care,Himalaya Anti Dandruff Shampoo,2.60,18.00,1,2.13,400,f,400
3273,Personal Care,Himalaya Anti Hair Fall Shampoo,4.90,25.00,4,3.67,700,f,700
3274,Personal Care,Johnson's Baby Oil,2.00,0.00,6,2.00,200,f,200
3275,Personal Care,Vaseline Intensive Care Deep Moisture Body Lotion,3.25,0.00,4,3.25,400,f,400
3276,Personal Care,L'Oreal Paris Dream Lengths Conditioner,1.99,0.00,1,1.99,193,f,193
3277,Personal Care,Nivea Soft Light Moisturizing Cream,1.85,15.00,6,1.57,100,f,100
3278,Personal Care,Whisper Ultra Soft XL+ Sanitary Pads,5.55,0.00,1,5.55,60,f,60
3279,Personal Care,Palmolive Feel The Massage Shower Gel,2.49,20.00,6,1.99,250,f,250
3280,Personal Care,L'Oreal Paris Dream Lengths Conditioner,2.09,0.00,3,2.09,193,f,193
3281,Personal Care,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,2.85,6.00,6,2.66,340,f,340
3282,Personal Care,Mamaearth Moisturizing Baby Bath Soap,2.49,0.00,4,2.49,150,f,150
3283,Personal Care,Listerine Original Mouthwash,1.50,10.00,6,1.35,250,f,250
3284,Personal Care,Himalaya Gentle Baby Shampoo,1.70,14.00,6,1.46,200,f,200
